,Center Name,District,District ID
460,NATHAVARAM PHC 2ND DOSE CVC,Visakhapatnam,8
461,PAYAKARAOPETA PHC 2ND DOSE,Visakhapatnam,8
462,PEDABAYALU PHC 2ND DOSE CVC,Visakhapatnam,8
463,PENUGOLLU PHC 2ND DOSE CVC,Visakhapatnam,8
464,RP PETA MAK,Visakhapatnam,8
465,RP PETA MAK 2ND DOSE CVC SITE,Visakhapatnam,8
466,SWARNA BHARATHI MAK,Visakhapatnam,8
467,SWARNA BHARATHI MAK 2ND DOSE,Visakhapatnam,8
468,VIDYUTHNAGAR 2ND DOSE EUPHC,Visakhapatnam,8
469,ALAMANDA-PHC-CVC 2ND DOSE,Vizianagaram,15
470,ARASADA-CVC 2ND DOSECOVISHIELD,Vizianagaram,15
471,ARIKATHOTA CVC 2ND DOSECOVAXIN,Vizianagaram,15
472,BAGUVALASA-PHC-CVC 2ND DOSE,Vizianagaram,15
473,BALIJIPETA ZP SCHOOL 2ND DOSE,Vizianagaram,15
474,BANDALUPPI-PHC-CVC 2ND DOSE,Vizianagaram,15
475,BOBBILI MCHIGH SCHOOL 2ND DOSE,Vizianagaram,15
476,BONDAPALLI G- 2ND DOSE COVAXIN,Vizianagaram,15
477,BONDAPALLI-PHC-CVC 2ND DOSE,Vizianagaram,15
478,CHALLAPETA CVC 2ND DOSECOVAXIN,Vizianagaram,15
479,DATTIRAJERU PHC -CVC 2ND DOSE,Vizianagaram,15
480,DENKADA HIGH SCHOOL 2ND DOSE,Vizianagaram,15
481,DEVUPALLI CVC 2ND DOSE-COVAXIN,Vizianagaram,15
482,GALAVALLI 2ND DOSE COVISHIELD,Vizianagaram,15
483,GANTYADA ELESCHOOLCVC 2ND DOSE,Vizianagaram,15
484,GARIVIDI- PHC-CVC 2ND DOSE,Vizianagaram,15
485,GARUGUBILLI-PHC-CVC-2ND DOSE,Vizianagaram,15
486,GOLLAPALLLI 2ND DOSE-COVAXIN,Vizianagaram,15
487,GOVINDAPURAM-PHC-CVC 2ND DOSE,Vizianagaram,15
488,GURLA-PHC-CVC 2ND DOSE ONLY,Vizianagaram,15
489,GURUVUNAIDUPETA-PHCCVC2ND DOSE,Vizianagaram,15
490,JAGANADHAPURAM-CVC 2ND DOSE,Vizianagaram,15
491,JAMI CVC 2ND DOSE-COVAXIN,Vizianagaram,15
492,KARLAM CVC 2ND DOSE-COVAXIN,Vizianagaram,15
493,KOMARADA-PHC-CVC,Vizianagaram,15
494,KONDAVELAGADA 2ND DOSE-COVAXIN,Vizianagaram,15
495,KONURU-PHC-CVC 2ND DOSE,Vizianagaram,15
496,KOTHAVALASA-PHC-2ND DOSE CVC,Vizianagaram,15
497,KOTTAM-PHC-CVC 2ND DOSE,Vizianagaram,15
498,KRB PURAM CVC 2ND DOSE COVAXIN,Vizianagaram,15
499,LAKKAVARAPUKOTA PHC 2ND DOSE,Vizianagaram,15
500,LANKAPATNAM 2ND DOSE-COVAXIN,Vizianagaram,15
501,MADALANGI CVC 2ND DOSE COVAXIN,Vizianagaram,15
502,MAKKUVA-PHC-CVC 2ND DOSE,Vizianagaram,15
503,MAMIDIPALLI-PHC-CVC 2ND DOSE,Vizianagaram,15
504,MARUPALLI CVC 2ND DOSE-COVAXIN,Vizianagaram,15
505,MENTADA STREET -CVC 2ND DOSE,Vizianagaram,15
506,MENTADA-PHC-CVC 2ND DOSE,Vizianagaram,15
507,MERAKAMUDIDAM-PHC-CVC 2ND DOSE,Vizianagaram,15
508,MONDEMKHALLU-PHC-CVC 2ND DOSE,Vizianagaram,15
509,MOPADA CVC 2ND DOSE-COVAXIN,Vizianagaram,15
510,NEELAKANTAPURAM-PHC-2ND DOSE,Vizianagaram,15
511,NELLIMARLA-CVC 2ND DOSE,Vizianagaram,15
512,PACHIPENTA 2ND DOSE-COVAXIN,Vizianagaram,15
513,PAKKI-CVC 2ND DOSE-COVAXIN,Vizianagaram,15
514,PARVATHIPURAM 2ND DOSE COVAXIN,Vizianagaram,15
515,PEDABONDAPALLI 2ND DOSECOVAXIN,Vizianagaram,15
516,PEDAMAJJIPALEM PHCCVC 2ND DOSE,Vizianagaram,15
517,PERUMALI H SCHOOL CVC 2ND DOSE,Vizianagaram,15
518,PIRIDI-CVC 2ND DOSE COVISHIELD,Vizianagaram,15
519,POLIPALLICVC2ND DOSECOVISHIELD,Vizianagaram,15
520,POOLBAUGHCOLONY 2ND DOSE-COVAX,Vizianagaram,15
521,PURITIPENTA ZPHSCHOOL 2ND DOSE,Vizianagaram,15
522,PUSAPATIREGA-PHC-CVC 2ND DOSE,Vizianagaram,15
523,RAJEEVNAGAR SCHOOLCVC 2ND DOSE,Vizianagaram,15
524,RAMABHADRAPURAMPHC-CVC2ND DOSE,Vizianagaram,15
525,RAVIVALASA CVC 2ND DOSECOVAXIN,Vizianagaram,15
526,REGIDI CVC 2ND DOSE-COVAXIN,Vizianagaram,15
527,RRB PURAM CVC 2ND DOSE COVAXIN,Vizianagaram,15
528,SAMBARA-CVC 2ND DOSE-COVAXIN,Vizianagaram,15
529,SATHIVADAAP SCHOOLCVC 2ND DOSE,Vizianagaram,15
530,SEETHANAGARAM-PHC-CVC 2ND DOSE,Vizianagaram,15
531,THADIKONDA CVC 2ND DOSECOVAXIN,Vizianagaram,15
532,THERLAM-ELE SCHHOL CVC2ND DOSE,Vizianagaram,15
533,VADADA CVC 2ND DOSE COVISHIELD,Vizianagaram,15
534,VEPADA CVC 2ND DOSE COVISHIELD,Vizianagaram,15
535,VT AGRAHARAM ZPSCHOOL 2ND DOSE,Vizianagaram,15
536,AAS COLONY SACHIVALAYAM,West Godavari,16
537,AKIVEEDU 1 SACHIVALAYAM,West Godavari,16
538,AKIVIDU 2 SACHIVALAYAM,West Godavari,16
539,ALAMURU 1 SAHIVALAYAM,West Godavari,16
540,AMARAVARAM SACHIVALAYAM,West Godavari,16
541,ANNADEVARAPETA-1 SACHIVALAYAM,West Godavari,16
542,ANTHARVEDIGUDEM SACHIVALAYAM,West Godavari,16
543,ARUGOLANU SACHIVALAYAM,West Godavari,16
544,ASHOK CHAKRAM ROAD,West Godavari,16
545,AVAPADU SACHIVALAYAM CVC,West Godavari,16
546,BASIVIREDDYPETA - SACHIVALAYAM,West Godavari,16
547,BAYYANAGUDEM 1 SACHIVALAYAM,West Godavari,16
548,BHIMADOLE1 - SACHIVALAYAM,West Godavari,16
549,BORRAMPALEM 1 SACHIVALAYAM,West Godavari,16
550,BUTTAIGUDEM 1 SACHIVALAYAM,West Godavari,16
551,CHEBROLE 1,West Godavari,16
552,CHIGIDILA PETA-01,West Godavari,16
553,CHINAPETA,West Godavari,16
554,CHINATADEPALLI SACHIVALAYAM,West Godavari,16
555,CHINNAYAGUDDEM 1- SACHIVALAYAM,West Godavari,16
556,CHINTALAPUDI2-SACHIVALAYAM,West Godavari,16
557,CHURCH PETA - SACHIVALAYAM,West Godavari,16
558,DACHARAM SACHIVALAYAM,West Godavari,16
559,DARSIPARRU SACHIVALAYAM,West Godavari,16
560,DENDULURU-1,West Godavari,16
561,DIRUSUMARRU -1 SACHIVALAYAM,West Godavari,16
562,DISTRICT POLICE HOSPITAL ELURU,West Godavari,16
563,DODDIPATLA SACHIVALAYAM,West Godavari,16
564,DURGA PURAM-01,West Godavari,16
565,DURGAPURAM UPHC CVC,West Godavari,16
566,EAST YADAVALLI SACHIVALAYAM,West Godavari,16
567,GANAPAVARAM-1 SACHIVALAYAM,West Godavari,16
568,GANGANAMMA GUNTA,West Godavari,16
569,GAVARAVARAM,West Godavari,16
570,GOLLALAKODERU SACHIVALAYAM,West Godavari,16
571,GUDDIGUDEM -SACHIVALAYAM,West Godavari,16
572,GUNDUGOLANU2 - SACHIVALAYAM,West Godavari,16
573,GUNNAMPALLI SACHOIVALAYAM,West Godavari,16
574,GUTALA SACHIVALAYAM,West Godavari,16
575,HARIJANA PETA-01,West Godavari,16
576,IKP BHAVAN-01,West Godavari,16
577,INDIRAMMA COLONY-SACHIVALAYAM,West Godavari,16
578,IRAGAVARAM 1-SACHIVALAYAM,West Godavari,16
579,JP COLONY SACHIVALAYAM,West Godavari,16
580,K GOKAVARAM -2 SACHIVALAYAM,West Godavari,16
581,K R PURAM SACHIVALAYAM,West Godavari,16
582,KALAPARRU SACHIVALAYAM,West Godavari,16
583,KALAVALAPALLI 2-SACHIVALAYAM,West Godavari,16
584,KALAVALAPALLI PHC CVC,West Godavari,16
585,KAMAIAHPALEM SACHIVALAYAM,West Godavari,16
586,KATAKOTESWARAM-SACHIVALAYAM,West Godavari,16
587,KHANDAVALLI 3 SACHIVALAYAM,West Godavari,16
588,KONDRUKOTA SACHIVALAYAM,West Godavari,16
589,KOTANAGAVARAM SACHIVALAYAM,West Godavari,16
590,KOTAVARDHIPALEM SACHIVALAYAM,West Godavari,16
591,MADHARAM SACHIVALAYAM,West Godavari,16
592,MALAKAPALLI SACHIVALAYAM,West Godavari,16
593,MANCHILI SACHIVALAYAM,West Godavari,16
594,MARKONDAPADU SACHIVALAYAM,West Godavari,16
595,MOGALTUR 4 SACHIVALAYAM,West Godavari,16
596,NARLAVARAM SACHIVALAYAM,West Godavari,16
597,NEELADRIPURAM SACHIVALAYAM,West Godavari,16
598,NGO HOME - 2 - SACHIVALAYAM,West Godavari,16
599,NRP AGRHARAM SACHIVALAYAM,West Godavari,16
600,P N KOLANU-1 SACHIVALAYAM,West Godavari,16
601,PALAKODERU 2 SACHIVALAYAM,West Godavari,16
602,PENUGONDA 2 SACHIVALAYAM,West Godavari,16
603,PENUGONDA 3 SACHIVALAYAM,West Godavari,16
604,PENUMANTRA 2 SACHIVALAYAM,West Godavari,16
605,PINAKADIMI SACHIVALAYAM,West Godavari,16
606,PIPPARA2 SACHIVALAYAM,West Godavari,16
607,POLAVARAM-2,West Godavari,16
608,POOLAPALLI SACHIVALAYAM,West Godavari,16
609,POTHAVARAM 1 SACHIVALAYAM CVC,West Godavari,16
610,PULLA3 - SACHIVALAYAM,West Godavari,16
611,RAGHAVAPURAM 1 SACHIVALAYAM,West Godavari,16
612,RAILWAYSTATIONROADSACHIVALAYAM,West Godavari,16
613,RAJA KULA PETA,West Godavari,16
614,RAM NAGAR - SACHIVALAYAM,West Godavari,16
615,RAMA RAO PETA KADAGATLA,West Godavari,16
616,RAMANNAPALEM -1 SACHIVALAYAM,West Godavari,16
617,RAMARAOGUDEM SACHIVALAYAM DEN,West Godavari,16
618,RAPAKAGOMMU 1 SACHIVALAYAM,West Godavari,16
619,RECHARLA-SACHIVALAYAM,West Godavari,16
620,RELANGI-1,West Godavari,16
621,SATYAVOLU,West Godavari,16
622,SATYAWADA,West Godavari,16
623,SESHAMAHAL THEATER-01,West Godavari,16
624,SIDDANTHAM 1 SACHIVALAYAM,West Godavari,16
625,SINGAGUDEM SACHIVALAYAM,West Godavari,16
626,SIVARAO PETA-01,West Godavari,16
627,SRIRAMPURAM-1 SACHIVALAYAM,West Godavari,16
628,TADUVAI 1 SACHIVALAYAM,West Godavari,16
629,TAILOR PETA,West Godavari,16
630,THURPUTALLU 1 SACHIVALAYAM,West Godavari,16
631,TIRUMALADEVIPETA SACHIVALAYAM,West Godavari,16
632,TIRUPATHI PURAM SACHIVALAYAM,West Godavari,16
633,VALLURU SACHIVALAYAM,West Godavari,16
634,VEGESWARAPURAM 1 SACHIVALAYAM,West Godavari,16
635,VELAGALERU-SACHIVALAYAM,West Godavari,16
636,VELAMGUDEM SACHIVALAYAM,West Godavari,16
637,VENKATAPURAM-5,West Godavari,16
638,VINJARAM SACHILAYAM,West Godavari,16
639,Y V LANKA SACHIVALAYAM,West Godavari,16
640,YAGARLAPALLI SACHIVALAYAM URB,West Godavari,16
641,YAMIJALA VARI STREET SACHI,West Godavari,16
642,A K ROAD (1) EUPHC CVSD 2DOSE,"YSR District, Kadapa (Cuddapah)",6
643,A K ROAD (2) EUPHC CVC,"YSR District, Kadapa (Cuddapah)",6
644,AKEPADU PHC CVC 2ND DOSE,"YSR District, Kadapa (Cuddapah)",6
645,AKKAYAPALLI PHC CVC 2ND DOSE,"YSR District, Kadapa (Cuddapah)",6
646,ATLUR PHC CVC,"YSR District, Kadapa (Cuddapah)",6
647,B KODUR PHC CVC 2ND DOSE,"YSR District, Kadapa (Cuddapah)",6
648,B MATTAM PHC CVC,"YSR District, Kadapa (Cuddapah)",6
649,C K DINNE PHC COVISHILD 2DOSE,"YSR District, Kadapa (Cuddapah)",6
650,C K DINNE PHC CVC,"YSR District, Kadapa (Cuddapah)",6
651,C M PETA EUPHC CVC 2ND DOSE,"YSR District, Kadapa (Cuddapah)",6
652,CHAKRAYAPETA PHC CVC,"YSR District, Kadapa (Cuddapah)",6
653,CHAPADU PHC CVC,"YSR District, Kadapa (Cuddapah)",6
654,CHENNUR PHC CVC,"YSR District, Kadapa (Cuddapah)",6
655,CHILAMAKUR PHC COVISHELD 2DOSE,"YSR District, Kadapa (Cuddapah)",6
656,CHILAMAKUR PHC CVC,"YSR District, Kadapa (Cuddapah)",6
657,CHINNA CHOWK EUPHC CVC,"YSR District, Kadapa (Cuddapah)",6
658,CHINNAMANDEM PHC CVC,"YSR District, Kadapa (Cuddapah)",6
659,CHITVEL PHC CVC,"YSR District, Kadapa (Cuddapah)",6
660,DEVALAMPALLI PHC CVC,"YSR District, Kadapa (Cuddapah)",6
661,DEVANGAMPET EUPHC CVC,"YSR District, Kadapa (Cuddapah)",6
662,DUVVUR PHC CVC,"YSR District, Kadapa (Cuddapah)",6
663,GALIVEEDU PHC CVC,"YSR District, Kadapa (Cuddapah)",6
664,GOPAVARAM PHC CVC,"YSR District, Kadapa (Cuddapah)",6
665,JAMMALAMADUGU UFWC,"YSR District, Kadapa (Cuddapah)",6
666,JOSEPHPETA EUPHC CVC,"YSR District, Kadapa (Cuddapah)",6
667,KADAPA PPU CVC,"YSR District, Kadapa (Cuddapah)",6
668,KALASAPADU PHC CVC,"YSR District, Kadapa (Cuddapah)",6
669,KAMANUR PHC CVC,"YSR District, Kadapa (Cuddapah)",6
670,KHAJIPETA PHC CVC,"YSR District, Kadapa (Cuddapah)",6
671,KKH WADA EUPHC CVC,"YSR District, Kadapa (Cuddapah)",6
672,KONDAPURAM PHC CVC,"YSR District, Kadapa (Cuddapah)",6
673,KOTA STREET EUPHC CVC,"YSR District, Kadapa (Cuddapah)",6
674,KOTA STREETEUPHCCOVISHELD2DOSE,"YSR District, Kadapa (Cuddapah)",6
675,KOTHAPALLI EUPHC CVC,"YSR District, Kadapa (Cuddapah)",6
676,LINGALA PHC COVISHELD 2ND DOSE,"YSR District, Kadapa (Cuddapah)",6
677,LINGALA PHC CVC,"YSR District, Kadapa (Cuddapah)",6
678,MANNUR EUPHC CVC 2ND DOSE,"YSR District, Kadapa (Cuddapah)",6
679,MIDUTHURU PHC CVC,"YSR District, Kadapa (Cuddapah)",6
680,MORAGUDI PHC CVC 2ND DOSE,"YSR District, Kadapa (Cuddapah)",6
681,MUDDANUR PHC CVC,"YSR District, Kadapa (Cuddapah)",6
682,MYLAVARAM PHC CVC,"YSR District, Kadapa (Cuddapah)",6
683,NAGARIGUTTA EUPHC CVC,"YSR District, Kadapa (Cuddapah)",6
684,NAKASH EUPHC COVISHELD 2NDDOSE,"YSR District, Kadapa (Cuddapah)",6
685,NAKASH EUPHC CVC,"YSR District, Kadapa (Cuddapah)",6
686,NALLAPUREDDI PALLI PHC CVC,"YSR District, Kadapa (Cuddapah)",6
687,NANDALUR PHC CVC,"YSR District, Kadapa (Cuddapah)",6
688,NARASAPURAM PHC CVC,"YSR District, Kadapa (Cuddapah)",6
689,OBULAVARIPALLI PHC CVC,"YSR District, Kadapa (Cuddapah)",6
690,P.KOTHAPALLI PHC CVC,"YSR District, Kadapa (Cuddapah)",6
691,PATHA KADAPA EUPGHC CVC,"YSR District, Kadapa (Cuddapah)",6
692,PEDDACHEPPALI PHC CVC,"YSR District, Kadapa (Cuddapah)",6
693,PEDDAMUDIUM PHC CVC,"YSR District, Kadapa (Cuddapah)",6
694,PENAGALUR PHC CVC,"YSR District, Kadapa (Cuddapah)",6
695,PENDLIMARRI PHC CVC,"YSR District, Kadapa (Cuddapah)",6
696,PRODDATUR PPU CVC,"YSR District, Kadapa (Cuddapah)",6
697,PULLAMPETA PHC COVISHELD 2DOSE,"YSR District, Kadapa (Cuddapah)",6
698,PULLAMPETA PHC CVC,"YSR District, Kadapa (Cuddapah)",6
699,RAILWAY KODUR CHC CVC,"YSR District, Kadapa (Cuddapah)",6
700,RAJAMPETA PPU COVISHIELD,"YSR District, Kadapa (Cuddapah)",6
701,RAJAMPETA PPU CVC,"YSR District, Kadapa (Cuddapah)",6
702,RAJUPALEM PHC CVC,"YSR District, Kadapa (Cuddapah)",6
703,RAMAPURAM PHC CVC,"YSR District, Kadapa (Cuddapah)",6
704,RAMAPURAM PHCCOVISHELD 2NDDOSE,"YSR District, Kadapa (Cuddapah)",6
705,RAYACHOTY PPU COVISHELD 2DOSE,"YSR District, Kadapa (Cuddapah)",6
706,RAYACHOTY PPU CVC,"YSR District, Kadapa (Cuddapah)",6
707,SAMBEPALLI PHC CVC,"YSR District, Kadapa (Cuddapah)",6
708,SETTIGUNTA PHC CVC 2ND DOSE,"YSR District, Kadapa (Cuddapah)",6
709,SIMHADRIPURAM PHC CVC,"YSR District, Kadapa (Cuddapah)",6
710,T SUNDUPALLI PHC CVC 2ND DOSE,"YSR District, Kadapa (Cuddapah)",6
711,TEKURPETA PHC CVC,"YSR District, Kadapa (Cuddapah)",6
712,THALLAPALLI PHC CVC,"YSR District, Kadapa (Cuddapah)",6
713,THONDUR PHC CVC,"YSR District, Kadapa (Cuddapah)",6
714,THOTTIGARIPALLI PHC CVC2NDDOSE,"YSR District, Kadapa (Cuddapah)",6
715,V N PALLI PHC CVC,"YSR District, Kadapa (Cuddapah)",6
716,VALLUR PHC COVISHELD 2ND DOSE,"YSR District, Kadapa (Cuddapah)",6
717,VALLUR PHC CVC,"YSR District, Kadapa (Cuddapah)",6
718,VASANTHAPET EUPHC CVC,"YSR District, Kadapa (Cuddapah)",6
719,VEERABALLI PHC CVC,"YSR District, Kadapa (Cuddapah)",6
720,VEMPALLI CHC CVC,"YSR District, Kadapa (Cuddapah)",6
721,VEMULA PHC CVC,"YSR District, Kadapa (Cuddapah)",6
722,VONIPENTA PHC CVC,"YSR District, Kadapa (Cuddapah)",6
723,VONTIMITTA PHC CVC,"YSR District, Kadapa (Cuddapah)",6
724,Y M R COLONY (1) EUPHC CVC,"YSR District, Kadapa (Cuddapah)",6
725,YANDAPALLI PHC CVC,"YSR District, Kadapa (Cuddapah)",6
726,YERRAGUNTLA PHC CVC,"YSR District, Kadapa (Cuddapah)",6
727,HAWAI CHC,Anjaw,22
728,HAYULIANG DH,Anjaw,22
729,CHC BORDUMSA,Changlang,20
730,CHC JAIRAMPUR,Changlang,20
731,CHC MANMAO,Changlang,20
732,DH CHANGLANG,Changlang,20
733,DIYUN CHC,Changlang,20
734,INNAO PHC,Changlang,20
735,KHARSANG PHC,Changlang,20
736,KHIMIYONG PHC,Changlang,20
737,MIAO CHC,Changlang,20
738,NAMPONG PHC,Changlang,20
739,NAMTOK PHC,Changlang,20
740,YATDAM PHC,Changlang,20
741,ANINI DH,Dibang Valley,25
742,SEPPA DH,East Kameng,23
743,BAKIN PERTIN GENERAL HOSPITAL,East Siang,42
744,FRU RUKSIN,East Siang,42
745,CHIMPU PHC,Itanagar Capital Complex,17
746,ITAFORT UPHC,Itanagar Capital Complex,17
747,KARSINGSA UPHC,Itanagar Capital Complex,17
748,RAKAP COLONY UPHC,Itanagar Capital Complex,17
749,RAMAKRISHNA MISSION HOSPITAL,Itanagar Capital Complex,17
750,TRIHMS,Itanagar Capital Complex,17
751,CHC RAGA,Kamle,24
752,DH PALIN,Kra Daadi,27
753,CHERA TALO DISTRICT HOSPITAL,Kurung Kumey,21
754,BASAR DH,Lepa Rada,33
755,LOILIANG PHC,Lohit,29
756,MEDO PHC,Lohit,29
757,SUNPURA CHC,Lohit,29
758,TAFRAGAM PHC,Lohit,29
759,TEZU DH,Lohit,29
760,WAKRO CHC,Lohit,29
761,CHC KANUBARI,Longding,40
762,CHC LONGDING,Longding,40
763,CHC PONGCHAU,Longding,40
764,WAKKA CHC,Longding,40
765,BOLUNG PHC,Lower Dibang Valley,31
766,DAMBUK CHC,Lower Dibang Valley,31
767,HUNLI CHC,Lower Dibang Valley,31
768,IDULI PHC,Lower Dibang Valley,31
769,KORONU CHC,Lower Dibang Valley,31
770,PARBUK CHC,Lower Dibang Valley,31
771,ROING DH,Lower Dibang Valley,31
772,LIKABALI DH,Lower Siang,18
773,AMBAM SC,Lower Subansiri,32
774,CHC OLD ZIRO,Lower Subansiri,32
775,CHC YAZALI,Lower Subansiri,32
776,GENERAL HOSPITAL ZIRO,Lower Subansiri,32
777,NEW PANIA SC,Lower Subansiri,32
778,PHC DEED,Lower Subansiri,32
779,PHC TALO,Lower Subansiri,32
780,PHC YACHULI,Lower Subansiri,32
781,CHAKMA II,Namsai,36
782,CHC CHOWKHAM,Namsai,36
783,DH NAMSAI,Namsai,36
784,PHC LATHAO,Namsai,36
785,PHC NEW MOHONG,Namsai,36
786,TELBARI,Namsai,36
787,PAKKE KESSANG CHC,Pakke Kessang,19
788,RILLOH PHC,Pakke Kessang,19
789,SEIJOSA CHC,Pakke Kessang,19
790,UPPER BALISO PHC,Pakke Kessang,19
791,VEO PHC,Pakke Kessang,19
792,DOIMUKH CHC,Papum Pare,39
793,SAGALEE CHC,Papum Pare,39
794,MECHUKHA CHC,Shi Yomi,35
795,MONIGONG PHC,Shi Yomi,35
796,TATO PHC,Shi Yomi,35
797,BOLENG,Siang,37
798,KAYING,Siang,37
799,PANGIN CHC,Siang,37
800,PESSING PHC,Siang,37
801,JANG CHC,Tawang,30
802,KDS DISTRICT HOSPITAL,Tawang,30
803,KHONSA GENERAL HOSPITAL,Tirap,26
804,TUTING CHC,Upper Siang,34
805,YINGKIONG DH,Upper Siang,34
806,DH DAPORIJJO,Upper Subansiri,41
807,DUMPURIJO CHC,Upper Subansiri,41
808,TALIHA CHC,Upper Subansiri,41
809,DAHUNG 181 MH,West Kameng,28
810,GH BOMDILA,West Kameng,28
811,CHC KAMBA,West Siang,38
812,GH AALO,West Siang,38
813,ANCHALI MPHC,Baksa,46
814,BAGANPARA MPHC,Baksa,46
815,BARAMA PHC,Baksa,46
816,BARAMA PHC (KALJHAR),Baksa,46
817,GANDHIBARI MPHC 1,Baksa,46
818,GOLAGAON BPHC,Baksa,46
819,GOLAGAON BPHC 12,Baksa,46
820,GORESWAR MPHC 14,Baksa,46
821,JALAH BPHC,Baksa,46
822,JALAH CHC 12,Baksa,46
823,LATIBARI SC,Baksa,46
824,MUSHALPUR BPHC (AMBARI),Baksa,46
825,SALBARI MODEL HOSPITAL,Baksa,46
826,TAMULPUR BPHC 12,Baksa,46
827,AMDAH MPHC,Barpeta,47
828,BAJALI H S SCHOOL PATHSALA,Barpeta,47
829,BARBANG MPHC,Barpeta,47
830,BARPETA CIVIL HOSPITA,Barpeta,47
831,BARPETA ROAD BPHC COVISHIELD,Barpeta,47
832,BARPETA URBAN COVISHIELD,Barpeta,47
833,BHAWANIPUR BPHC,Barpeta,47
834,BHELLA MPHC,Barpeta,47
835,BHERALDI HWC,Barpeta,47
836,CHAKABAUSHI SC,Barpeta,47
837,CHAKIRBHITHA HWC,Barpeta,47
838,DABALIAPARA HCW,Barpeta,47
839,DHARAMSALA PATHSALA,Barpeta,47
840,ERA HWC,Barpeta,47
841,FAAMCH BARPETA,Barpeta,47
842,FAAMCH COVISHIELD,Barpeta,47
843,FINGUA HWC,Barpeta,47
844,GALIA HWC,Barpeta,47
845,GAREMARI PHC,Barpeta,47
846,GOBARDHANA HWC,Barpeta,47
847,GOLIBANDHA HWC,Barpeta,47
848,GUWAGACHA HWC,Barpeta,47
849,HAZIPARA HWC,Barpeta,47
850,HOWLY CHC,Barpeta,47
851,JANIA HIGH SCHOOL JANIA,Barpeta,47
852,JARABARI HWC,Barpeta,47
853,JOYPUR HWCH,Barpeta,47
854,JOYPUR SC,Barpeta,47
855,JT DHS OFFICE BARPETA CAMPUS,Barpeta,47
856,KAHIBARI HWC,Barpeta,47
857,KALGACHIA BPHC,Barpeta,47
858,KALGACHIA COVIDSHIELD,Barpeta,47
859,KASKURI SC,Barpeta,47
860,KATLA PATHAR HWC,Barpeta,47
861,KAWAIMARI MPHC,Barpeta,47
862,KAYAKUCHI PATHAR HWC,Barpeta,47
863,KAYAKUCHI PHC,Barpeta,47
864,KEOTKUCHI MPHC,Barpeta,47
865,KHANDAKARPARA HWC,Barpeta,47
866,MAJGAON MODEL HOSPITAL,Barpeta,47
867,MANDIA HIGH SCHOOL MANDIA,Barpeta,47
868,NAGAON BPHC,Barpeta,47
869,NASATRA MPHC,Barpeta,47
870,NITYANANDA COVISHIELD,Barpeta,47
871,PAHUMARA HWC,Barpeta,47
872,PAKA BETBARI GAONSC,Barpeta,47
873,PAKABETBARI PAM HWC,Barpeta,47
874,PALHAZI SC,Barpeta,47
875,PATHSALA COVISHIELD,Barpeta,47
876,PITHADI GAON SC,Barpeta,47
877,PRASANTI LODGE BARPETA ROAD,Barpeta,47
878,RHINO CLUB BARPETA,Barpeta,47
879,SARUTAPA MPHC,Barpeta,47
880,SORBHOG CHC,Barpeta,47
881,SUHA BARADI HWC,Barpeta,47
882,SUKMANAH HWC,Barpeta,47
883,SUNDARIDIA HWC,Barpeta,47
884,TITAPAI MPHC,Barpeta,47
885,ADARSHA LP SCHOOL,Biswanath,765
886,BORALIMARA LP SCHOOL,Biswanath,765
887,BORGANG LP SCHOOL,Biswanath,765
888,DIKORAI HS SCHOOL,Biswanath,765
889,GINGIA LP SCHOOL,Biswanath,765
890,GOHPUR HS SCHOOL,Biswanath,765
891,KALABARI HS SCHOOL,Biswanath,765
892,KANAKLATA MODEL GIRLS HS,Biswanath,765
893,LAKHIDHAR SUWARONI ME SCHOOL,Biswanath,765
894,LOHAIRAM MV SCHOOL,Biswanath,765
895,MUKTAB LP SCHOOL,Biswanath,765
896,NAGSANKAR HIGH SCHOOL,Biswanath,765
897,PUB BUROI HIGH SCHOOL,Biswanath,765
898,RANGAMATI LP SCHOOL,Biswanath,765
899,BHANDARA MPHC,Bongaigaon,57
900,KACHUDOLA MPHC,Bongaigaon,57
901,NBQ RLY HOSPITAL,Bongaigaon,57
902,ABHAYACARAN PAT(STATE COVAXIN),Cachar,66
903,ADHARCHAND (STATE COVAXIN),Cachar,66
904,BIKRAMPUR BPHC(COVISHIELD),Cachar,66
905,BORJALENGA MPHC(COVISHIELD),Cachar,66
906,CHUTOLAL SETHU (STATE COVAXIN),Cachar,66
907,DESHBHAKTASCHOOL STATE COVAXIN,Cachar,66
908,DHOLAI BPHC(COVISHIELD),Cachar,66
909,DURGASANKAR PAT. COVAXIN,Cachar,66
910,DURGASANKAR PAT. COVISHIELD,Cachar,66
911,KATIGORAH MG M.H (COVISHIELD),Cachar,66
912,KATIGORAH POLLING OFFICIAL,Cachar,66
913,NAZIRPATTY MPS (STATE COVAXIN),Cachar,66
914,S.M.C.H(COVISHELD),Cachar,66
915,SALCHAPRA (COVISHIELD),Cachar,66
916,SONAI BPHC(COVISHIELD),Cachar,66
917,UDHARBOND BPHC(COVISHIELD),Cachar,66
918,URBAN PHC (COVISHIELD),Cachar,66
919,DOBA HIGH SCHOOL 18 CVS,Charaideo,766
920,JOJOLI HIGH SCHOOL 18 CVS,Charaideo,766
921,RAJAPUKHURI LPS 18 CVS,Charaideo,766
922,SAPEKHATI BLOCK LPS 18 CVS,Charaideo,766
923,SONARI TOWN LPS 18 CV,Charaideo,766
924,TENGAPUKHURI LPS 18 CVS,Charaideo,766
